epoch,accuracy,loss,val_accuracy,val_loss
0,0.49609375,3.604170322418213,0.20000000298023224,0.8908389210700989
1,0.72265625,0.5405009388923645,0.3499999940395355,0.9323333501815796
2,0.6015625,0.84902423620224,0.5,1.1883881092071533
3,0.794921875,0.6169456243515015,0.44999998807907104,0.9677398800849915
4,0.82421875,0.37443459033966064,0.20000000298023224,0.9693720936775208
5,0.96484375,0.2163224220275879,0.44999998807907104,1.2724454402923584
6,0.708984375,0.5469653010368347,0.20000000298023224,1.0809075832366943
7,0.98046875,0.14735658466815948,0.25,1.101553201675415
8,0.982421875,0.13083238899707794,0.3499999940395355,1.1312942504882812
9,1.0,0.08937196433544159,0.30000001192092896,1.1435424089431763
10,1.0,0.07489081472158432,0.30000001192092896,1.1537389755249023
11,1.0,0.06314896047115326,0.3499999940395355,1.1379880905151367
12,1.0,0.05557955801486969,0.3499999940395355,1.1426118612289429
13,1.0,0.05261899158358574,0.4000000059604645,1.1337350606918335
14,1.0,0.04443386569619179,0.4000000059604645,1.13776695728302
15,1.0,0.04527418315410614,0.4000000059604645,1.1306569576263428
16,1.0,0.03916805610060692,0.3499999940395355,1.120808720588684
17,1.0,0.03594864904880524,0.44999998807907104,1.154910683631897
18,1.0,0.03392428159713745,0.44999998807907104,1.1526199579238892
19,1.0,0.03141925111413002,0.44999998807907104,1.1598323583602905
20,1.0,0.02756538614630699,0.44999998807907104,1.1965116262435913
21,1.0,0.026661010459065437,0.550000011920929,1.1703723669052124
22,1.0,0.026368357241153717,0.5,1.165281057357788
23,1.0,0.02332647517323494,0.44999998807907104,1.229933500289917
24,1.0,0.02299267239868641,0.550000011920929,1.181772232055664
25,1.0,0.021123088896274567,0.5,1.2033151388168335
26,1.0,0.019017543643712997,0.44999998807907104,1.223035216331482
27,1.0,0.019465047866106033,0.44999998807907104,1.2368570566177368
28,1.0,0.01813812367618084,0.44999998807907104,1.265730619430542
29,1.0,0.017099415883421898,0.3499999940395355,1.2508699893951416
30,1.0,0.015713844448328018,0.3499999940395355,1.2871321439743042
31,1.0,0.01459404919296503,0.4000000059604645,1.3042371273040771
32,1.0,0.012588491663336754,0.30000001192092896,1.2948293685913086
33,1.0,0.01296014804393053,0.25,1.2937358617782593
34,1.0,0.012237307615578175,0.4000000059604645,1.313305139541626
35,1.0,0.012461827136576176,0.3499999940395355,1.3066530227661133
36,1.0,0.010427802801132202,0.30000001192092896,1.306530237197876
37,1.0,0.010251415893435478,0.4000000059604645,1.3158621788024902
38,1.0,0.01030800025910139,0.30000001192092896,1.3140556812286377
39,1.0,0.009834323078393936,0.30000001192092896,1.3106542825698853
40,1.0,0.009289652109146118,0.30000001192092896,1.3116123676300049
41,1.0,0.008828820660710335,0.30000001192092896,1.3134546279907227
42,1.0,0.007960795424878597,0.30000001192092896,1.3171859979629517
43,1.0,0.007718737702816725,0.30000001192092896,1.3042408227920532
44,1.0,0.00762194162234664,0.30000001192092896,1.3045886754989624
45,1.0,0.007815882563591003,0.3499999940395355,1.2924237251281738
46,1.0,0.007110084872692823,0.30000001192092896,1.312755823135376
47,1.0,0.006540712434798479,0.4000000059604645,1.3463319540023804
48,1.0,0.006629560142755508,0.3499999940395355,1.2885748147964478
49,1.0,0.006835538428276777,0.3499999940395355,1.2989612817764282
50,1.0,0.005937377456575632,0.30000001192092896,1.3056055307388306
51,1.0,0.0056062741205096245,0.4000000059604645,1.3177062273025513
52,1.0,0.005822777282446623,0.3499999940395355,1.3147633075714111
53,1.0,0.005621447693556547,0.3499999940395355,1.3191155195236206
54,1.0,0.0054410002194345,0.3499999940395355,1.3217703104019165
55,1.0,0.005423669703304768,0.3499999940395355,1.3237870931625366
56,1.0,0.005163960158824921,0.3499999940395355,1.3235433101654053
57,1.0,0.0048712315037846565,0.3499999940395355,1.325272798538208
58,1.0,0.004630494862794876,0.3499999940395355,1.3275277614593506
59,1.0,0.004451834596693516,0.3499999940395355,1.3291454315185547
60,1.0,0.00460218358784914,0.3499999940395355,1.3325697183609009
61,1.0,0.0044306060299277306,0.3499999940395355,1.3300012350082397
62,1.0,0.004214467480778694,0.3499999940395355,1.3286993503570557
63,1.0,0.004399670287966728,0.3499999940395355,1.3322088718414307
64,1.0,0.004068807698786259,0.4000000059604645,1.3983824253082275
65,1.0,0.0034664333797991276,0.4000000059604645,1.4137651920318604
66,1.0,0.0035184603184461594,0.4000000059604645,1.4824384450912476
67,1.0,0.0028871572576463223,0.4000000059604645,1.481440544128418
68,1.0,0.0028926879167556763,0.4000000059604645,1.472770094871521
69,1.0,0.002712360117584467,0.4000000059604645,1.4164960384368896
70,1.0,0.002208560239523649,0.4000000059604645,1.4249885082244873
71,1.0,0.0018711774609982967,0.44999998807907104,1.4543253183364868
72,1.0,0.0018924560863524675,0.44999998807907104,1.4431852102279663
73,1.0,0.0017381779616698623,0.4000000059604645,1.4607553482055664
74,1.0,0.0016733069205656648,0.44999998807907104,1.5006709098815918
75,1.0,0.0014927912270650268,0.44999998807907104,1.4621769189834595
76,1.0,0.00153187511023134,0.4000000059604645,1.5259307622909546
77,1.0,0.0013698937837034464,0.44999998807907104,1.5203163623809814
78,1.0,0.0012892009690403938,0.44999998807907104,1.5245460271835327
79,1.0,0.0011585548054426908,0.44999998807907104,1.5285656452178955
80,1.0,0.0010627354495227337,0.4000000059604645,1.5647313594818115
81,1.0,0.0010671305935829878,0.44999998807907104,1.5351512432098389
82,1.0,0.000996875111013651,0.4000000059604645,1.5826963186264038
83,1.0,0.000916795979719609,0.4000000059604645,1.5667991638183594
84,1.0,0.0008386731497012079,0.44999998807907104,1.5557061433792114
85,1.0,0.000883542641531676,0.44999998807907104,1.5676405429840088
86,1.0,0.000854312558658421,0.4000000059604645,1.5775049924850464
87,1.0,0.0007790822419337928,0.44999998807907104,1.5731135606765747
88,1.0,0.0007068908307701349,0.44999998807907104,1.5725111961364746
89,1.0,0.0007199127576313913,0.44999998807907104,1.5880546569824219
90,1.0,0.0006496688583865762,0.44999998807907104,1.5710515975952148
91,1.0,0.0006511510582640767,0.44999998807907104,1.5886390209197998
92,1.0,0.0006181624485179782,0.44999998807907104,1.5900896787643433
93,1.0,0.0005990227800793946,0.44999998807907104,1.5927270650863647
94,1.0,0.0006033240351825953,0.44999998807907104,1.5870444774627686
95,1.0,0.0005462588742375374,0.44999998807907104,1.6018791198730469
96,1.0,0.0005285562947392464,0.44999998807907104,1.5975008010864258
97,1.0,0.0005122454604133964,0.44999998807907104,1.6139090061187744
98,1.0,0.0005318967741914093,0.44999998807907104,1.6002624034881592
99,1.0,0.00047358061419799924,0.44999998807907104,1.6088886260986328
